Genre,Feature,Statistic,P-value,Decision
progressive_house,attack_time_middle_mean,0.8044087290763855,3.2021955573352424e-35,Fail
progressive_house,attack_time_high_mean,0.9233837127685547,8.158272475189964e-24,Fail
progressive_house,spectral_flux_mean,0.9953576326370239,0.0013099170755594969,Fail
progressive_house,spectral_flux_low_mean,0.989986002445221,4.23477018784979e-07,Fail
progressive_house,spectral_flux_middle_mean,0.973375678062439,9.18480040829929e-14,Fail
progressive_house,spectral_flux_high_mean,0.9602326154708862,3.145213658528754e-17,Fail
dubstep,loudness,0.49043792486190796,0.0,Fail
dubstep,dissonance_mean,0.8642181158065796,2.1248243408627514e-28,Fail
dubstep,dynamic_complexity,0.9134939312934875,2.685968199271142e-23,Fail
dubstep,pitch_salience_mean,0.9556591510772705,1.015823915806074e-16,Fail
dubstep,spectral_centroid_mean,0.7144689559936523,5.54611959819842e-38,Fail
dubstep,spectral_complexity_mean,0.986268162727356,5.226089783150201e-08,Fail
dubstep,spectral_decrease_mean,0.971418559551239,4.903972735705031e-13,Fail
dubstep,spectral_energy_mean,0.803471565246582,5.528190138153903e-33,Fail
dubstep,spectral_energyband_high_mean,0.7998844385147095,3.2288078425623344e-33,Fail
dubstep,spectral_energyband_low_mean,0.9042257070541382,2.1095069489325753e-24,Fail
dubstep,spectral_energyband_middle_mean,0.8094194531440735,1.3721645474168382e-32,Fail
dubstep,spectral_entropy_mean,0.9308987855911255,5.904999651049197e-21,Fail
dubstep,spectral_kurtosis_mean,0.5719121694564819,8.127531093083939e-44,Fail
dubstep,spectral_rms_mean,0.9285984039306641,2.7419712524683075e-21,Fail
dubstep,spectral_rolloff_mean,0.9380316138267517,7.232233319772335e-20,Fail
dubstep,spectral_skewness_mean,0.8305273056030273,4.192485707998688e-31,Fail
dubstep,spectral_spread_mean,0.9973585605621338,0.10778640955686569,Pass
dubstep,zerocr_mean,0.9682559967041016,7.180501581782045e-14,Fail
dubstep,mfcc1_mean,0.9509260058403015,1.2138523110274734e-17,Fail
dubstep,mfcc2_mean,0.9890167713165283,9.404087677467032e-07,Fail
dubstep,mfcc3_mean,0.9863395690917969,5.609905784353941e-08,Fail
dubstep,mfcc4_mean,0.9921128153800964,3.970343095716089e-05,Fail
dubstep,mfcc5_mean,0.9866868853569031,7.941196855654198e-08,Fail
dubstep,mfcc6_mean,0.9834445714950562,3.7007332753802302e-09,Fail
dubstep,mfcc7_mean,0.983487069606781,3.843263041147793e-09,Fail
dubstep,mfcc8_mean,0.9937129020690918,0.0003559691831469536,Fail
dubstep,mfcc9_mean,0.992685079574585,8.504797733621672e-05,Fail
dubstep,mfcc10_mean,0.9889847636222839,9.073617093235953e-07,Fail
dubstep,mfcc11_mean,0.9824620485305786,1.5684780141356214e-09,Fail
dubstep,mfcc12_mean,0.9772466421127319,2.5379134557801386e-11,Fail
dubstep,mfcc13_mean,0.9782472848892212,5.3269503391684125e-11,Fail
dubstep,chroma1_mean,0.7576858997344971,9.67288214271033e-36,Fail
dubstep,chroma2_mean,0.849358081817627,1.1913703330216684e-29,Fail
dubstep,chroma3_mean,0.917430579662323,8.42592051632915e-23,Fail
dubstep,chroma4_mean,0.8692622184753418,5.974929948199129e-28,Fail
dubstep,chroma5_mean,0.8376467227935791,1.4333498512231838e-30,Fail
dubstep,chroma6_mean,0.8832188844680786,1.238515935280064e-26,Fail
dubstep,chroma7_mean,0.8638578653335571,1.9758331966587396e-28,Fail
dubstep,chroma8_mean,0.8763774633407593,2.711203227307843e-27,Fail
dubstep,chroma9_mean,0.9403843283653259,1.7310044202439804e-19,Fail
dubstep,chroma10_mean,0.8686359524726868,5.2464108355482e-28,Fail
dubstep,chroma11_mean,0.8501487374305725,1.3808287260126248e-29,Fail
dubstep,chroma12_mean,0.9346116781234741,2.121697914800629e-20,Fail
dubstep,bpm,0.7607331871986389,1.4303678426899272e-35,Fail
dubstep,danceability,0.8889075517654419,4.619190746109981e-26,Fail
dubstep,onset_rate,0.9920275211334229,3.551413828972727e-05,Fail
dubstep,chords_changes_rate,0.9894716739654541,1.5724486956969486e-06,Fail
dubstep,chords_number_rate,0.9709624648094177,3.6857393222525237e-13,Fail
dubstep,chord,0.8483463525772095,9.872488423064643e-30,Fail
dubstep,chord_strength,0.9977754354476929,0.20802825689315796,Pass
dubstep,chord_scale,0.6354621648788452,1.8860076031347713e-41,Fail
dubstep,key,0.634091854095459,1.6636215368464228e-41,Fail
dubstep,key_scale,0.6266332864761353,8.458237530664596e-42,Fail
dubstep,key_strength,0.9616361856460571,1.8932874084281017e-15,Fail
dubstep,meter,0.7285375595092773,2.765000651371185e-37,Fail
dubstep,pulse_clarity_mean,0.8079171776771545,1.0883624483723178e-32,Fail
dubstep,pulse_clarity_low_mean,0.9935944676399231,0.00030054370290599763,Fail
dubstep,pulse_clarity_middle_mean,0.8725142478942871,1.1830690092194382e-27,Fail
dubstep,pulse_clarity_high_mean,0.9652788043022156,1.3199743015735073e-14,Fail
dubstep,attack_slope_mean,0.9959776997566223,0.011322615668177605,Fail
dubstep,attack_slope_low_mean,nan,1.0,Pass
dubstep,attack_slope_middle_mean,0.9710388779640198,3.865439327128961e-13,Fail
dubstep,attack_slope_high_mean,0.9355319738388062,2.9373487282139185e-20,Fail
dubstep,spectral_flatness_mean,0.7548106908798218,6.711456440920264e-36,Fail
dubstep,spectral_flatness_low_mean,0.33117014169692993,0.0,Fail
dubstep,spectral_flatness_middle_mean,0.3975306749343872,0.0,Fail
dubstep,spectral_flatness_high_mean,0.8942652940750122,1.674655189582835e-25,Fail
dubstep,entropia_clarity,0.6091722249984741,1.8104776159076637e-42,Fail
dubstep,entropia_clarity_low,0.8605440855026245,1.0194711549088318e-28,Fail
dubstep,entropia_clarity_middle,0.94110506772995,2.272990218188858e-19,Fail
dubstep,entropia_clarity_high,0.9636755585670471,5.523402746190464e-15,Fail
dubstep,attack_time,0.9234094023704529,5.18640224586831e-22,Fail
dubstep,attack_time_low_mean,0.9710975289344788,4.0097108576150897e-13,Fail
dubstep,attack_time_middle_mean,0.733552098274231,4.982564887890888e-37,Fail
dubstep,attack_time_high_mean,0.8067561388015747,9.10787349354509e-33,Fail
dubstep,spectral_flux_mean,0.9802017211914062,2.417996358694552e-10,Fail
dubstep,spectral_flux_low_mean,0.979304313659668,1.193876525418247e-10,Fail
dubstep,spectral_flux_middle_mean,0.9623971581459045,2.8098172914222492e-15,Fail
dubstep,spectral_flux_high_mean,0.9473491907119751,2.680967638720105e-18,Fail
